0.029919	0.711000	0.008726
-0.009566	0.682000	-0.045439
-0.001196	0.682000	-0.050222
-0.039892	0.711000	0.003740
0.017937	0.682000	-0.037069
0.029161	0.693000	-0.015796
-0.032523	0.687000	-0.024091
0.001198	0.683000	-0.049099
-0.008370	0.682000	-0.027503
0.007175	0.682000	-0.027503
-0.003587	0.682000	-0.025111
0.006023	0.687000	-0.009636
0.001198	0.683000	-0.029938
-0.006031	0.688000	-0.004825
0.018620	0.708000	0.012414
0.011993	0.684000	-0.020388
0.010778	0.683000	-0.026346
-0.027704	0.687000	-0.049386
0.023219	0.697000	-0.000000
0.034267	0.698000	-0.009791
-0.031500	0.691000	-0.018173
-0.041372	0.694000	-0.032854
-0.023553	0.707000	0.008677
0.038882	0.693000	-0.027946
0.005988	0.683000	-0.029938
-0.012116	0.691000	0.004846
-0.011975	0.683000	-0.032333
-0.017989	0.684000	-0.044373
0.009622	0.686000	-0.013231
-0.036189	0.688000	-0.032570
0.019132	0.682000	-0.044244
-0.018673	0.710000	0.013694
0.046905	0.704000	-0.030859
0.007154	0.680000	-0.042922
0.007238	0.688000	-0.007238
-0.031272	0.686000	-0.033678
-0.020775	0.697000	-0.000000
-0.011014	0.698000	0.008567
0.019160	0.683000	-0.034728
-0.019357	0.690000	-0.007259
0.015545	0.682000	-0.049027
-0.031318	0.687000	-0.021682
0.002395	0.683000	-0.031136
-0.003593	0.683000	-0.053889
0.004818	0.687000	-0.063841
-0.010904	0.691000	0.003635
0.041550	0.697000	-0.037884
0.019273	0.687000	-0.014454
0.000000	0.682000	-0.026307
-0.024196	0.690000	-0.010888
0.034267	0.698000	-0.012238
0.007185	0.683000	-0.025148
-0.014454	0.687000	-0.016864
0.019132	0.682000	-0.045439
-0.006058	0.691000	-0.066635
0.026500	0.687000	-0.031318
0.048276	0.706000	-0.032184
-0.008420	0.686000	-0.013231
-0.017354	0.707000	0.013636
-0.021044	0.706000	0.008665
-0.022920	0.688000	-0.057902
-0.026500	0.687000	-0.049386
-0.002409	0.687000	-0.006023
-0.049584	0.707000	-0.017354
-0.008383	0.683000	-0.055086
0.037136	0.706000	-0.003714
-0.035644	0.701000	-0.006145
0.011298	0.716000	0.021342
-0.024091	0.687000	-0.049386
-0.002423	0.691000	0.006058
-0.008640	0.704000	0.012343
0.033923	0.691000	-0.031500
0.003587	0.682000	-0.040656
-0.040155	0.694000	-0.027987
0.013115	0.680000	-0.050075
-0.028551	0.708000	0.008690
-0.007175	0.682000	-0.034677
-0.033043	0.698000	-0.062415
0.046905	0.704000	-0.029624
-0.037504	0.690000	-0.036294
-0.054774	0.710000	-0.018673
-0.016343	0.717000	0.020114
-0.009959	0.710000	0.018673
-0.038770	0.691000	-0.036347
-0.021371	0.717000	0.020114
0.039050	0.696000	-0.035389
-0.027704	0.687000	-0.019273
-0.004986	0.711000	0.016206
0.007175	0.682000	-0.035873
-0.012045	0.687000	-0.056613
0.027825	0.690000	-0.016937
0.023086	0.693000	-0.064398
-0.026500	0.687000	-0.046977
-0.013269	0.688000	-0.061521
0.020358	0.683000	-0.033531
-0.013269	0.688000	-0.009650
0.008800	0.717000	0.022629
0.033327	0.704000	-0.001234
-0.050536	0.703000	-0.033280
-0.045282	0.698000	-0.044058
-0.016765	0.683000	-0.049099
0.008370	0.682000	-0.038265
-0.046125	0.711000	-0.003740
-0.021555	0.683000	-0.028741
-0.043995	0.697000	-0.039106
-0.027825	0.690000	-0.055651
-0.014370	0.683000	-0.043111
-0.027704	0.687000	-0.020477
-0.025185	0.684000	-0.032381
-0.039275	0.700000	-0.055230
-0.025108	0.716000	0.017575
-0.026179	0.711000	0.013713
-0.013366	0.693000	0.004860
-0.015864	0.696000	0.003661
-0.049374	0.704000	-0.020984
0.002413	0.688000	-0.001206
-0.016024	0.703000	0.006163
0.002395	0.683000	-0.022753
-0.046255	0.713000	-0.001250
0.032184	0.706000	0.002476
-0.027704	0.687000	-0.042159
0.040097	0.693000	-0.029161
0.038882	0.693000	-0.030377
0.035237	0.693000	-0.058323
0.001250	0.713000	0.020002
0.001196	0.682000	-0.023915
-0.021555	0.683000	-0.043111
-0.026142	0.710000	0.012449
0.013173	0.683000	-0.034728
0.041968	0.704000	-0.008640
0.006119	0.698000	0.008567
-0.015659	0.687000	-0.056613
-0.005022	0.716000	0.020086
0.014728	0.700000	0.004909
0.012116	0.691000	-0.002423
-0.016790	0.684000	-0.043174
-0.039836	0.710000	0.002490
-0.038210	0.703000	-0.006163
-0.053529	0.710000	-0.012449
0.027866	0.691000	-0.060578
-0.001196	0.682000	-0.047831
0.033659	0.711000	0.006233
-0.037721	0.694000	-0.023119
0.019160	0.683000	-0.033531
-0.032523	0.687000	-0.022886
-0.030157	0.688000	-0.019301
0.028783	0.684000	-0.040776
0.045671	0.704000	-0.025921
-0.019160	0.683000	-0.029938
0.007175	0.682000	-0.050222
0.019188	0.684000	-0.055167
0.028672	0.711000	0.008726
0.009903	0.706000	0.011141
0.007175	0.682000	-0.033482
0.032523	0.687000	-0.051795
-0.005979	0.682000	-0.021524
0.015659	0.687000	-0.013250
0.005008	0.714000	0.020030
0.019132	0.682000	-0.043048
-0.009566	0.682000	-0.031090
0.014476	0.688000	-0.006031
0.009678	0.690000	-0.067749
-0.038428	0.707000	-0.001240
-0.010762	0.682000	-0.041852
-0.012028	0.686000	-0.055328
0.004790	0.683000	-0.019160
-0.027583	0.684000	-0.034779
0.021587	0.684000	-0.032381
0.020328	0.682000	-0.039461
0.040271	0.696000	-0.037830
0.028551	0.708000	0.006207
0.009594	0.684000	-0.019188
0.001222	0.697000	0.010999
-0.022886	0.687000	-0.016864
-0.034071	0.694000	-0.054757
0.008346	0.680000	-0.051267
0.007480	0.711000	0.018699
0.015636	0.686000	-0.020447
-0.002395	0.683000	-0.016765
-0.037721	0.694000	-0.020686
-0.011975	0.683000	-0.046704
0.031500	0.691000	-0.024231
-0.037721	0.694000	-0.021903
0.002430	0.693000	0.006075
0.034218	0.697000	-0.013443
-0.031500	0.691000	-0.052097
-0.010904	0.691000	0.004846
-0.007269	0.691000	-0.066635
-0.036101	0.710000	0.004979
-0.021650	0.686000	-0.046909
0.022920	0.688000	-0.016888
0.016790	0.684000	-0.057565
-0.008395	0.684000	-0.016790
0.007269	0.691000	0.002423
-0.002392	0.682000	-0.041852
0.001247	0.711000	0.017453
0.036136	0.687000	-0.045773
-0.030508	0.696000	-0.009763
-0.028867	0.686000	-0.040895
0.002399	0.684000	-0.015591
0.038265	0.704000	-0.008640
0.026346	0.683000	-0.046704
-0.052358	0.711000	-0.014959
0.008444	0.688000	-0.007238
-0.036452	0.693000	-0.020656
0.012238	0.698000	0.006119
0.020954	0.703000	0.004930
-0.033611	0.710000	0.008714
-0.027426	0.711000	0.013713
-0.015636	0.686000	-0.051720
0.038601	0.688000	-0.051871
0.023951	0.683000	-0.038321
-0.009692	0.691000	0.003635
-0.035440	0.697000	-0.012221
-0.029708	0.706000	0.003714
0.013192	0.684000	-0.019188
0.014391	0.684000	-0.021587
0.022439	0.711000	0.013713
-0.031318	0.687000	-0.024091
0.020447	0.686000	-0.031272
-0.017989	0.684000	-0.041975
-0.019273	0.687000	-0.057818
0.025332	0.688000	-0.059108
0.021903	0.694000	-0.003650
-0.023986	0.684000	-0.031181
0.038882	0.693000	-0.031592
-0.054620	0.708000	-0.034758
-0.046505	0.698000	-0.031819
0.007175	0.682000	-0.028699
-0.025038	0.714000	0.016274
-0.038882	0.693000	-0.026731
-0.024091	0.687000	-0.019273
-0.031253	0.713000	0.012501
-0.042325	0.710000	-0.001245
-0.055861	0.708000	-0.026069
0.026924	0.698000	-0.003671
-0.040155	0.694000	-0.043805
-0.012116	0.691000	-0.003635
-0.012116	0.691000	0.001212
-0.014854	0.706000	0.012379
0.014307	0.680000	-0.042922
0.000000	0.682000	-0.038265
0.021997	0.697000	0.001222
-0.026770	0.694000	-0.008518
-0.039443	0.703000	-0.007396
0.038373	0.706000	-0.003714
0.018305	0.696000	0.001220
0.001196	0.682000	-0.038265
-0.013366	0.693000	-0.000000
0.040328	0.697000	-0.020775
0.016741	0.682000	-0.051418
0.001196	0.682000	-0.039461
-0.024056	0.686000	-0.021650
